"peakId","pvalue","correlation","adjCorrelation","adjPvalue"
"hg38:chr2:165469404-165469905",0.344109880059692,0.06409556658846,-0.00275475008379291,0.687831432689284
"hg38:chr5:173670140-173670641",0.344548340019036,0.0639830071255393,-0.00287534950835075,0.688000365351037
"hg38:chr14:64762104-64762605",0.34485784519668,0.0639036607126267,-0.00296036352218564,0.688239171413701
"hg38:chr17:39402392-39402893",0.345843632834092,0.0636515347752935,-0.00323049845504277,0.689016157826108
"hg38:chr5:88268698-88269199",0.346356411166962,0.0635207436085067,-0.00337063184802859,0.689268371368295
"hg38:chr3:64225193-64225694",0.346791587159149,0.0634099372565985,-0.0034893529393587,0.689405587671638
"hg38:chr3:173395888-173396389",0.346901942449526,0.0633818659878676,-0.00351942929871326,0.689521785661812
"hg38:chr16:84065472-84065973",0.347039648946646,0.0633468531354698,-0.00355694306913959,0.689640720483429
"hg38:chr9:123122308-123122809",0.34737861528896,0.063260743156658,-0.00364920376072367,0.689901436761214
"hg38:chr22:19479589-19480090",0.347570967307143,0.0632119257759625,-0.00370150809718312,0.689901436761214
"hg38:chr2:42443911-42444412",0.347989895528882,0.063105723122143,-0.00381529665484673,0.690136409867158
"hg38:chr19:7829549-7830050",0.34802075461803,0.0630979064074407,-0.00382367170631355,0.690136409867158
"hg38:chr9:71285080-71285581",0.348083126155878,0.063082110152297,-0.00384059626539604,0.690136409867158
"hg38:chr3:101724374-101724875",0.348165223881615,0.063061323479739,-0.00386286770027964,0.690162505860755
"hg38:chr9:12718360-12718861",0.348297935999681,0.0630277346256415,-0.00389885575824131,0.690184232707149
"hg38:chr10:62614741-62615242",0.34970776662044,0.0626719086211559,-0.00428009790590439,0.691169058345493
"hg38:chr3:167740934-167741435",0.350278258996356,0.0625284380268179,-0.00443381639983806,0.691414899529062
"hg38:chr22:18971258-18971759",0.350289881689158,0.0625255181641387,-0.00443694482413718,0.691414899529062
"hg38:chr2:144495452-144495953",0.350317566915854,0.0625185635525272,-0.00444439619372082,0.691414899529062
"hg38:chr9:121688096-121688597",0.350689815880095,0.062425121084215,-0.00454451312405525,0.691433187789652
"hg38:chr11:113952129-113952630",0.350698752664754,0.0624228793050883,-0.00454691503026254,0.691433187789652
"hg38:chr8:63648042-63648543",0.350725283956368,0.0624162243966773,-0.0045540452892742,0.691433187789652
"hg38:chr8:74093391-74093892",0.350823046205052,0.0623917079612484,-0.00458031289866241,0.691433187789652
"hg38:chr17:10085967-10086468",0.350833731442063,0.0623890288842537,-0.00458318333829974,0.691433187789652
"hg38:chr7:100705174-100705675",0.351977326817704,0.0621028955494027,-0.00488975476849718,0.692431028530496
"hg38:chr8:94437228-94437729",0.352118844794638,0.0620675690881204,-0.00492760454844245,0.692431028530496
"hg38:chr10:73553227-73553728",0.352202861125472,0.0620466050189424,-0.00495006605113322,0.692431028530496
"hg38:chr12:118189848-118190349",0.352204209444533,0.0620462686331134,-0.0049504264645214,0.692431028530496
"hg38:chr18:58205294-58205795",0.352450923210517,0.0619847446880442,-0.00501634497709552,0.692603662581711
"hg38:chr16:67163412-67163913",0.35270173770351,0.0619222541965972,-0.00508329907507446,0.692666734749825
"hg38:chr4:165873717-165874218",0.352864040194077,0.0618818465840426,-0.00512659294566877,0.692781515509494
"hg38:chr2:138474035-138474536",0.352953285165114,0.0618596377914221,-0.00515038808061926,0.692781515509494
"hg38:chr14:29216863-29217364",0.352986771442464,0.0618513065052062,-0.00515931445870761,0.692781515509494
"hg38:chr5:139126191-139126692",0.353468308413922,0.0617316125810848,-0.00528755794883772,0.693152193314312
"hg38:chr6:142885212-142885713",0.353898655872236,0.061624818078584,-0.00540198063008847,0.693621524628906
"hg38:chr16:30957400-30957901",0.354734447185141,0.0614178807896992,-0.00562369915389363,0.694762002228819
"hg38:chr3:184337760-184338261",0.355072422513673,0.0613343763145243,-0.00571316823443811,0.694794461169965
"hg38:chr3:129507379-129507880",0.355156815591727,0.0613135409004153,-0.00573549189241225,0.694826074440696
"hg38:chr9:13278207-13278708",0.355322621938001,0.0612726241268121,-0.00577933129270126,0.694988489759341
"hg38:chr11:43580650-43581151",0.355409063795191,0.061251302140098,-0.00580217627846642,0.694988489759341
"hg38:chr3:50359375-50359876",0.355897074446463,0.0611310520911835,-0.00593101561658933,0.695383833723201
"hg38:chr6:111552321-111552822",0.35653218093787,0.0609748712306452,-0.00609835225288017,0.696163997599638
"hg38:chr4:183907087-183907588",0.356625511630609,0.0609519499623215,-0.00612291075465551,0.696176741558909
"hg38:chr3:193347904-193348405",0.356643517985559,0.0609475286282858,-0.00612764789826516,0.696176741558909
"hg38:chr11:17752092-17752593",0.357212809872296,0.0608078899428556,-0.00627726077551193,0.696776091733136
"hg38:chr6:98832397-98832898",0.35748357080673,0.0607415762027702,-0.0063483112113176,0.697150689427775
"hg38:chr2:10913594-10914095",0.357661294447371,0.0606980837239282,-0.00639491029579128,0.697192507927796
"hg38:chr20:59678155-59678656",0.357700492378436,0.060688494939579,-0.00640518399330807,0.697192507927796
"hg38:chr3:48694698-48695199",0.357852500796901,0.0606513226328086,-0.00644501146484794,0.697205579887182
"hg38:chr11:119030234-119030735",0.357952778091382,0.0606268117747692,-0.00647127309846153,0.697246873981666
"hg38:chr3:184186286-184186787",0.358054704796019,0.0606019067570609,-0.00649795704600619,0.697321184341443
"hg38:chr1:155206794-155207295",0.358428564920416,0.0605106345308388,-0.00659574871695844,0.697713278728884
"hg38:chr9:4855743-4856244",0.358566596889747,0.0604769669561401,-0.00663182111842133,0.697741512633837
"hg38:chr1:83017651-83018152",0.358626899639718,0.0604622636378098,-0.00664757467377525,0.697741512633837
"hg38:chr17:7560908-7561409",0.359530837029978,0.0602422402010031,-0.00688331407035378,0.698886070313834
"hg38:chr12:49222535-49223036",0.360272993332213,0.0600621250411216,-0.00707629459879828,0.699646192250135
"hg38:chr18:27752894-27753395",0.360290534170136,0.0600578737893576,-0.00708084951140247,0.699646192250135
"hg38:chr15:68579433-68579934",0.361288331680714,0.0598164814147663,-0.0073394841984647,0.700830875291341
"hg38:chr1:161153728-161154229",0.361463293637996,0.0597742420235837,-0.00738474068901749,0.700899010996053
"hg38:chr20:46222696-46223197",0.361979622753216,0.0596497428309357,-0.00751813268114027,0.701286028651756
"hg38:chr1:108816223-108816724",0.362022250550836,0.0596394744730153,-0.0075291344931979,0.701298134660966
"hg38:chr3:4799536-4800037",0.36203866216304,0.0596355215918629,-0.00753336972300405,0.701298134660966
"hg38:chr11:17954213-17954714",0.362256433132754,0.0595830913710212,-0.00758954495962023,0.701410354300973
"hg38:chr12:480826-481327",0.3624417535343,0.0595385058596588,-0.00763731515036553,0.70161857556669
"hg38:chr6:142715108-142715609",0.362630612258627,0.0594930992799035,-0.00768596505724623,0.701881892409082
"hg38:chr7:41696347-41696848",0.362695985127657,0.0594773890295355,-0.00770279746835483,0.701906156956567
"hg38:chr12:119055929-119056430",0.363330970592885,0.0593249805097646,-0.00786609231096645,0.702287649351856
"hg38:chr11:132220507-132221008",0.363611152503537,0.0592578407290769,-0.00793802779027464,0.702449262769322
"hg38:chr18:55401514-55402015",0.363739334698307,0.0592271467756449,-0.00797091416895182,0.702573946230768
"hg38:chr18:50986711-50987212",0.363894593853239,0.0591899877787166,-0.00801072737994648,0.702648017535503
"hg38:chr15:56533001-56533502",0.363925603873162,0.0591825684378876,-0.00801867667369193,0.702648017535503
"hg38:chr9:126482300-126482801",0.364242839787937,0.0591067146177792,-0.00809994862380805,0.702818618032646
"hg38:chr11:32894102-32894603",0.364351119830974,0.0590808434592153,-0.00812766772226942,0.702824388758702
"hg38:chr12:6568087-6568588",0.364462871360698,0.05905415327568,-0.00815626434748553,0.70292844992675
"hg38:chr22:38452361-38452862",0.365044513130919,0.0589154073686155,-0.00830492067648336,0.703081241063213
"hg38:chr12:119051871-119052372",0.365135186725,0.0588938036662688,-0.00832806750042624,0.703081241063213
"hg38:chr12:15164978-15165479",0.365142212643397,0.0588921299751036,-0.00832986074096042,0.703081241063213
"hg38:chr4:176065531-176066032",0.36539150970354,0.0588327701909205,-0.00839346050972806,0.703216644750128
"hg38:chr14:36068908-36069409",0.365522209699038,0.0588016703191102,-0.00842678180095337,0.703216644750128
"hg38:chr18:39480811-39481312",0.366607583317309,0.0585439620747812,-0.00870289777702008,0.703789727262606
"hg38:chr1:20187699-20188200",0.366637675690058,0.0585368311025779,-0.00871053810438079,0.703789727262606
"hg38:chr10:114092650-114093151",0.366689043415117,0.0585246602744515,-0.00872357827737341,0.703789727262606
"hg38:chr10:14327508-14328009",0.36679367924104,0.0584998751847486,-0.0087501337306266,0.703930118176677
"hg38:chr14:76926659-76927160",0.366817125219749,0.0584943227920375,-0.00875608272281697,0.703930118176677
"hg38:chr1:201559594-201560095",0.367538668944444,0.0583236740207671,-0.00893892069203522,0.704351911077967
"hg38:chr1:96538315-96538816",0.368369763938254,0.0581276536761925,-0.00914894248979381,0.704927705133642
"hg38:chr3:184176388-184176889",0.368430160356084,0.0581134310865834,-0.00916418097866066,0.704941734876912
"hg38:chrX:70133592-70134093",0.368631160216976,0.0580661199758649,-0.00921487145443047,0.705060019247095
"hg38:chr7:99407933-99408434",0.368809085253113,0.058024268150224,-0.00925971269618849,0.705158936822824
"hg38:chr11:89416873-89417374",0.368912157736276,0.0580000352697739,-0.00928567649667083,0.705254505604772
"hg38:chr14:77040354-77040855",0.369191005162684,0.0579345208716763,-0.00935587049463246,0.705562998047099
"hg38:chr3:9951556-9952057",0.369217530466934,0.0579282921793815,-0.00936254409351978,0.705562998047099
"hg38:chr2:96143779-96144280",0.369546854881589,0.0578510084051809,-0.0094453481373062,0.705577368144621
"hg38:chr17:29581377-29581878",0.369617676428303,0.057834400156954,-0.00946314268897796,0.705577368144621
"hg38:chr5:55456173-55456674",0.369682246404954,0.0578192615626876,-0.00947936261140616,0.705577368144621
"hg38:chr1:214552305-214552806",0.369771779436159,0.0577982760097351,-0.00950184713242676,0.705577368144621
"hg38:chr1:111737044-111737545",0.37015657031174,0.057708160519543,-0.00959839944334692,0.705830380341096
"hg38:chr15:59438293-59438794",0.370432014808455,0.0576437281087233,-0.00966743416922501,0.706077064455546
"hg38:chr15:63172744-63173245",0.370747410570873,0.0575700268411621,-0.00974639981304075,0.706374180814452
"hg38:chr11:6405389-6405890",0.370859497757806,0.0575438541299903,-0.00977444200358174,0.706537071269694
"hg38:chr11:122229911-122230412",0.371817906613466,0.0573204830073472,-0.0100137682064136,0.707345388557924
"hg38:chr6:139597902-139598403",0.371944698129202,0.0572909886683935,-0.0100453692838642,0.707387164251593
"hg38:chr14:30558894-30559395",0.372079770960055,0.0572595823600278,-0.0100790188999702,0.707482775599819
"hg38:chr16:30984895-30985396",0.372502346241771,0.0571614238146186,-0.0101841887700515,0.707748358288595
"hg38:chr20:50931211-50931712",0.372692179219989,0.0571173755121525,-0.0102313833798366,0.707871568889445
"hg38:chr8:127733979-127734480",0.372947252522696,0.057058235179821,-0.0102947480216204,0.707939918943747
"hg38:chr16:75576410-75576911",0.373096759129348,0.0570235957171646,-0.0103318617316093,0.708108278684738
"hg38:chr10:94545498-94545999",0.373474280368732,0.0569362078552693,-0.01042549158364,0.708318806132974
"hg38:chr3:51501973-51502474",0.373795741257298,0.0568618877831159,-0.0105051202323758,0.708393854986357
"hg38:chr17:46002466-46002967",0.373807137901642,0.0568592544741598,-0.0105079416348288,0.708393854986357
"hg38:chr12:48890536-48891037",0.3742097034886,0.0567663050333213,-0.0106075303214414,0.70880285249794
"hg38:chr13:97125834-97126335",0.374431633685083,0.0567151189559569,-0.0106623725471891,0.708919979717735
"hg38:chr9:113565109-113565610",0.374628192788696,0.0566698176585823,-0.010710909651519,0.709013379099675
"hg38:chr1:39893175-39893676",0.374639351125453,0.0566672469127812,-0.0107136640220201,0.709013379099675
"hg38:chrX:110944932-110945433",0.375567540557854,0.0564537541206978,-0.0109424062992524,0.709919770236839
"hg38:chr19:42217590-42218091",0.375723241693677,0.0564180091006387,-0.01098070453503,0.709948852041769
"hg38:chr14:61574045-61574546",0.37639375377708,0.0562642984926124,-0.0111453944722009,0.710256082677787
"hg38:chr2:55120518-55121019",0.376795038101272,0.0561724785780071,-0.0112437729521352,0.710580124407656
"hg38:chr6:5205783-5206284",0.376819727451706,0.0561668334791495,-0.0112498212723397,0.710580124407656
"hg38:chr3:188906132-188906633",0.376921814725517,0.0561434968859206,-0.0112748247650849,0.710580124407656
"hg38:chr7:76363879-76364380",0.377208433379084,0.0560780218265166,-0.0113449766144464,0.710834163163976
"hg38:chr14:72812110-72812611",0.377617710185162,0.0559846401466383,-0.0114450284143162,0.711252299865984
"hg38:chr2:61065520-61066021",0.378498368307245,0.0557841578953366,-0.0116598308264251,0.712296834448412
"hg38:chr17:78356360-78356861",0.379036221111482,0.0556620175027942,-0.0117906955327205,0.712308219786643
"hg38:chr2:154709077-154709578",0.379036230620029,0.0556620153455286,-0.0117906978440766,0.712308219786643
"hg38:chr5:103259656-103260157",0.379133759921222,0.0556398920022458,-0.0118144014261653,0.712390726120718
"hg38:chr11:129923236-129923737",0.379423316950537,0.0555742536962559,-0.0118847281825831,0.712800821867016
"hg38:chr5:141560714-141561215",0.379690011164283,0.0555138565037635,-0.0119494394602534,0.713032506829505
"hg38:chr5:178780901-178781402",0.380617523928378,0.0553042417404355,-0.0121740267066762,0.713714940592356
"hg38:chr3:49132846-49133347",0.380882558066566,0.0552444688815534,-0.0122380690554784,0.713819777570521
"hg38:chr15:34988115-34988616",0.381205746466347,0.0551716549427474,-0.0123160839899135,0.714112351256037
"hg38:chr8:76402946-76403447",0.38281128324491,0.0548111371184054,-0.0127023530874227,0.71585817740245
"hg38:chrX:120603793-120604294",0.383067152684104,0.0547538676131625,-0.0127637132716115,0.716034274635146
"hg38:chr2:118855569-118856070",0.383787269285616,0.0545929609153147,-0.01293611330502,0.716724816029348
"hg38:chr2:151238791-151239292",0.384516379072408,0.0544304527038805,-0.0131102292458423,0.71757354969548
"hg38:chr14:30194005-30194506",0.384846716733906,0.0543569598906449,-0.0131889715457375,0.717669129288786
"hg38:chr22:38056943-38057444",0.384888320072174,0.0543477100175351,-0.0131988821240696,0.717669129288786
"hg38:chr12:3622684-3623185",0.38572094773392,0.0541628671424455,-0.0133969280616654,0.718597073551783
"hg38:chr10:60481189-60481690",0.386167763142889,0.0540638932777661,-0.0135029714881078,0.718888395184583
"hg38:chr1:66925052-66925553",0.386320616723727,0.0540300697776766,-0.0135392109524894,0.718990049586963
"hg38:chr2:2331055-2331556",0.386326242911043,0.0540288251531162,-0.0135405444788042,0.718990049586963
"hg38:chr12:38316421-38316922",0.387238259694143,0.0538273878521297,-0.0137563701584325,0.719831111949927
"hg38:chr4:76585917-76586418",0.387392188122516,0.0537934520849812,-0.0137927299089487,0.719977522812022
"hg38:chr11:17504516-17505017",0.38760500897894,0.0537465622635922,-0.0138429690032939,0.720108907318471
"hg38:chr11:78256853-78257354",0.387650497426609,0.0537365444665612,-0.0138537023572559,0.720143061538776
"hg38:chr6:142697938-142698439",0.388048416779968,0.0536489786658218,-0.0139475228580481,0.720348909694245
"hg38:chr5:72569426-72569927",0.388137323609752,0.0536294302998063,-0.013968467535922,0.720348909694245
"hg38:chr7:106661011-106661512",0.388228310901827,0.0536094306880388,-0.013989895691387,0.72035247464944
"hg38:chr4:128552923-128553424",0.388322614926721,0.0535887086474389,-0.0140120978777441,0.72035247464944
"hg38:chr16:75109746-75110247",0.388752348969925,0.0534943654965099,-0.0141131798251681,0.720426948439836
"hg38:chr1:70221184-70221685",0.389010386194814,0.0534377834044462,-0.0141738034952362,0.720609656709846
"hg38:chr1:88175530-88176031",0.38917417917836,0.053401893128414,-0.0142122573624137,0.720692644405232
"hg38:chr1:12337987-12338488",0.390172711865342,0.0531835315940028,-0.0144462161492827,0.721744298381394
"hg38:chr2:176491058-176491559",0.390483308399331,0.0531157622456645,-0.0145188261653595,0.721744298381394
"hg38:chr17:37174191-37174692",0.390641881639038,0.0530811908709865,-0.014555866923943,0.721914457346289
"hg38:chr5:57538293-57538794",0.391685144423735,0.0528542123493487,-0.0147990581971263,0.722836882836301
"hg38:chr11:61599287-61599788",0.392167640518202,0.0527495120447899,-0.014911237094868,0.723275165967521
"hg38:chr8:100722501-100723002",0.392624412420302,0.0526505532872152,-0.0150172643351267,0.723715694019357
"hg38:chr7:35035575-35036076",0.392865270733308,0.0525984341411192,-0.0150731062773724,0.723911970484232
"hg38:chr2:219253688-219254189",0.393821035471075,0.052392040251324,-0.0152942425878672,0.724564163938161
"hg38:chr3:50246130-50246631",0.394136259479402,0.05232411673927,-0.0153670177793537,0.724599304885578
"hg38:chr1:151198175-151198676",0.394230199332589,0.0523038890306745,-0.0153886903242774,0.724599304885578
"hg38:chr21:26845946-26846447",0.394345298810365,0.0522791139616108,-0.0154152350411313,0.724599304885578
"hg38:chr11:64688631-64689132",0.394402015857905,0.0522669092504475,-0.0154283115173777,0.724599304885578
"hg38:chr16:10663213-10663714",0.394735537883632,0.0521951878751637,-0.0155051558480387,0.724599304885578
"hg38:chr1:39268145-39268646",0.395369415560988,0.0520591025211408,-0.015650961584492,0.725254349200506
"hg38:chr11:6268757-6269258",0.395369942181494,0.0520589895850454,-0.0156510825874513,0.725254349200506
"hg38:chr15:40564383-40564884",0.395777876037914,0.051971567381784,-0.0157447492338028,0.725664350877973
"hg38:chr11:94741283-94741784",0.395843292060118,0.0519575597419544,-0.0157597574193345,0.725721806979387
"hg38:chr1:41714559-41715060",0.395870894305515,0.0519516501668345,-0.015766089106963,0.725722334285741
"hg38:chr9:35732276-35732777",0.396035342561016,0.0519164537302553,-0.0158037995747265,0.725919091393191
"hg38:chr18:34605294-34605795",0.396143481875101,0.0518933197211822,-0.0158285860130189,0.725919091393191
"hg38:chr9:127264560-127265061",0.396220130101474,0.0518769277043698,-0.0158461488881752,0.725919091393191
"hg38:chr8:66518933-66519434",0.396629111877584,0.0517895351811041,-0.0159397837345313,0.726090158292506
"hg38:chr13:108560026-108560527",0.396641707848543,0.0517868455700645,-0.0159426654606453,0.726090158292506
"hg38:chr10:74932585-74933086",0.397175961614257,0.0516728730097921,-0.01606477891808,0.726510714225762
"hg38:chr10:58998960-58999461",0.39776450725403,0.0515475585240326,-0.0161990444385365,0.726906330589355
"hg38:chr12:16609965-16610466",0.398067238131185,0.0514831982342644,-0.0162680018918595,0.726982762274721
"hg38:chr3:12040885-12041386",0.398175207754624,0.0514602600570093,-0.0162925785103472,0.726982762274721
"hg38:chr4:110198271-110198772",0.398205213309237,0.051453886866788,-0.0162994069284414,0.726982762274721
"hg38:chr13:80342797-80343298",0.398476101470112,0.0513963796101439,-0.0163610218462744,0.726998487481153
"hg38:chr13:47233629-47234130",0.398727003816808,0.0513431624889389,-0.0164180401904225,0.727145155083312
"hg38:chr11:61571794-61572295",0.398862370198174,0.0513144697634779,-0.0164487823962737,0.727242266936268
"hg38:chr6:34514489-34514990",0.398922718722002,0.051301682343942,-0.0164624832029194,0.727302388919569
"hg38:chr11:43680382-43680883",0.39895487851631,0.0512948689872453,-0.0164697832279514,0.727311113441734
"hg38:chr11:107457568-107458069",0.399349496883791,0.0512113260591853,-0.0165592935080157,0.72746169952881
"hg38:chr1:83999213-83999714",0.399410777726854,0.0511983626233137,-0.0165731829035925,0.72746169952881
"hg38:chr6:110178525-110179026",0.399527780602025,0.0511736191776979,-0.0165996937381808,0.72746169952881
"hg38:chr5:169862573-169863074",0.40003290744066,0.0510669093333928,-0.016714025714222,0.72746169952881
"hg38:chr8:38317844-38318345",0.400604286754495,0.0509464241843589,-0.0168431169453298,0.727870840099855
"hg38:chr3:9398298-9398799",0.401579598237296,0.0507413028045456,-0.0170628898522725,0.728266749796253
"hg38:chr17:42833134-42833635",0.401804628672593,0.050694072227646,-0.017113494041808,0.728266749796253
"hg38:chr6:45377876-45378377",0.401982170668778,0.0506568342347694,-0.0171533918913184,0.728266749796253
"hg38:chr1:32878168-32878669",0.403607283488487,0.0503170204671935,-0.0175174780708642,0.729931996249047
"hg38:chr13:53782387-53782888",0.40444604238465,0.0501423657810132,-0.0177046080917716,0.730504887839414
"hg38:chr12:40827446-40827947",0.404566339169018,0.0501173570603019,-0.0177314031496766,0.730583031800225
"hg38:chr5:61245812-61246313",0.404654292445034,0.0500990787378829,-0.0177509870665541,0.730583031800225
"hg38:chr19:35775048-35775549",0.404784974288395,0.0500719306776633,-0.0177800742739322,0.730639727369534
"hg38:chr16:23556895-23557396",0.404823193443747,0.0500639932377647,-0.0177885786738234,0.730639727369534
"hg38:chr9:26219909-26220410",0.404923759505893,0.0500431123586599,-0.0178109510442929,0.730771591245216
"hg38:chr14:72892100-72892601",0.405310296960213,0.0499629203868334,-0.0178968710141071,0.730875125067091
"hg38:chr19:15418835-15419336",0.405510887408559,0.0499213467468151,-0.0179414141998409,0.730875125067091
"hg38:chr1:46203975-46204476",0.40579992089134,0.0498614923256418,-0.0180055439368124,0.731111283526278
"hg38:chr12:78181498-78181999",0.406923612457965,0.049629348031718,-0.0182542699660165,0.731714282948855
"hg38:chr2:121075361-121075862",0.407570948419678,0.0494960140904605,-0.0183971277602209,0.731932960288449
"hg38:chr2:74198322-74198823",0.408407770781006,0.0493240823855194,-0.0185813403012291,0.732672390507355
"hg38:chr10:78689290-78689791",0.408570305624805,0.0492907446147645,-0.0186170593413238,0.73272133433769
"hg38:chr9:84967381-84967882",0.409256433579995,0.0491502131508588,-0.018767628766937,0.733351435292552
"hg38:chr13:106490758-106491259",0.409720007610472,0.0490554486715369,-0.0188691621376391,0.733745678228811
"hg38:chr6:146029213-146029714",0.410572674567938,0.0488815314007145,-0.0190555020706631,0.734579176618892
"hg38:chr3:13687401-13687902",0.410755988867526,0.0488442062461495,-0.0190954933076969,0.734646421576216
"hg38:chr17:81438204-81438705",0.410798413461482,0.0488355713350015,-0.0191047449982126,0.734646421576216
"hg38:chr12:6822649-6823150",0.410950973068786,0.0488045302304613,-0.0191380033245059,0.734646421576216
"hg38:chr7:135758041-135758542",0.410997154634526,0.0487951368711051,-0.0191480676381016,0.734646421576216
"hg38:chr8:38553663-38554164",0.411052493626107,0.0487838828091768,-0.0191601255615963,0.734646421576216
"hg38:chr12:90112684-90113185",0.411510375451244,0.0486908456720764,-0.0192598082084897,0.73496593554477
"hg38:chr1:203795333-203795834",0.412017927778572,0.0485878833728877,-0.0193701249576205,0.735481343936366
"hg38:chr5:107154565-107155066",0.412260500537111,0.0485387370083668,-0.01942278177675,0.735547308722438
"hg38:chr14:50758276-50758777",0.41268994557463,0.0484518277160447,-0.0195158988756663,0.736087484154964
"hg38:chr4:70601368-70601869",0.412722763814793,0.0484451912579625,-0.0195230093664688,0.736096604134741
"hg38:chr2:2325987-2326488",0.412922385426952,0.0484048398261453,-0.0195662430434157,0.736266273682641
"hg38:chr16:87607093-87607594",0.413151784727868,0.0483585025677374,-0.0196158901059958,0.736352845053515
"hg38:chr15:75640104-75640605",0.413249783465921,0.048338718309056,-0.0196370875260113,0.736443322617617
"hg38:chr11:13276725-13277226",0.413533335510396,0.0482815107146733,-0.0196983813771358,0.73668600267798
"hg38:chrX:115560844-115561345",0.414411764207004,0.0481046302038028,-0.0198878962102112,0.737524694434717
"hg38:chr1:179882006-179882507",0.414533042800034,0.0480802504948066,-0.0199140173269929,0.737592312761459
"hg38:chr3:124494188-124494689",0.415078304616081,0.0479707632051961,-0.0200313251372899,0.738121970151287
"hg38:chr11:22337673-22338174",0.415329288739425,0.0479204334720926,-0.0200852498513293,0.738267469894814
