"peakId","pvalue","correlation","adjCorrelation","adjPvalue"
"hg38:chr1:59814451-59814952",0.00103087803513836,0.548597769591097,0.516354753133318,0.138666308718845
"hg38:chr8:18683831-18684332",0.00104558685357871,0.547724990887597,0.515419633093853,0.138738920591694
"hg38:chr22:40683032-40683533",0.00107759974661233,0.54586194570135,0.513423513251446,0.140513628353808
"hg38:chr1:150626177-150626678",0.0010899025714009,0.545158815712758,0.512670159692241,0.140513628353808
"hg38:chr6:143110544-143111045",0.00109700739936366,0.544755916503639,0.512238481968185,0.140513628353808
"hg38:chr12:56221797-56222298",0.00114596859747599,0.542039881110384,0.50932844404684,0.142276820870746
"hg38:chr11:133956741-133957242",0.00117191947779049,0.540641215443364,0.507829873689319,0.142316869978701
"hg38:chr6:167962215-167962716",0.00118811049631432,0.53978223910274,0.506909541895793,0.142316869978701
"hg38:chr15:48962803-48963304",0.00120521268189272,0.538885974223818,0.505949258096948,0.142316869978701
"hg38:chr3:48695234-48695735",0.00123240543115926,0.5374835547237,0.504446665775393,0.143366519110407
"hg38:chr9:100352173-100352674",0.00131710054541883,0.533282654168965,0.49994570089532,0.144873404826705
"hg38:chr3:194671968-194672469",0.00132825396257438,0.532747186360943,0.499371985386724,0.144873404826705
"hg38:chr2:55693586-55694087",0.00138653616477898,0.530011525293832,0.496440919957678,0.146447023621745
"hg38:chr10:72273651-72274152",0.00143186102944111,0.527952815416363,0.494235159374675,0.146447023621745
"hg38:chr14:20461478-20461979",0.00145689510194008,0.526840086825752,0.493042950170449,0.146595909527169
"hg38:chr15:51192579-51193080",0.00156342684680465,0.522284640018443,0.488162114305475,0.149820999676905
"hg38:chr12:99111511-99112012",0.00169760550959081,0.516919213712771,0.482413443263683,0.150016742924778
"hg38:chr5:138213095-138213596",0.0017258031261706,0.515839177629186,0.481256261745556,0.150756301008133
"hg38:chr5:160421564-160422065",0.00175364540247079,0.514787829592404,0.480129817420432,0.151040827682293
"hg38:chr11:17388511-17389012",0.00179597080032215,0.513217294787734,0.478447101558286,0.151040827682293
"hg38:chr4:46323780-46324281",0.00180994153093388,0.51270601745277,0.477899304413682,0.151040827682293
"hg38:chr6:123802513-123803014",0.0018738342502916,0.510411011353918,0.475440369307769,0.151786287182919
"hg38:chr5:83718135-83718636",0.0019522529776404,0.507686284593685,0.47252101920752,0.153915161314326
"hg38:chr6:33204358-33204859",0.00200968574960825,0.50575102374768,0.470447525443943,0.155593625516737
"hg38:chr6:151241038-151241539",0.0020407699061131,0.50472377078138,0.469346897265764,0.155860485227631
"hg38:chr5:62093873-62094374",0.00204145616542646,0.504701247028879,0.469322764673799,0.155860485227631
"hg38:chr11:66051927-66052428",0.00209788566043215,0.502871534097454,0.467362357961558,0.155960102621699
"hg38:chr17:28951495-28951996",0.00227145976037558,0.497502408431166,0.461609723319106,0.158816879930049
"hg38:chr20:24470852-24471353",0.00230254281208445,0.496579208944648,0.460620581012123,0.159313177016333
"hg38:chr5:111735801-111736302",0.00250009575176377,0.490955336454315,0.454595003343909,0.164826411981667
"hg38:chr10:110357392-110357893",0.00254753899135172,0.489663108812196,0.453210473727353,0.16618687777664
"hg38:chr15:52338132-52338633",0.00257070734232863,0.489039738065457,0.452542576498704,0.16618687777664
"hg38:chr2:161436345-161436846",0.00278948007692615,0.483385188855403,0.446484130916503,0.16797706023141
"hg38:chr18:34223485-34223986",0.00283136692371544,0.482347312290883,0.44537212031166,0.16797706023141
"hg38:chr7:41700651-41701152",0.00293152126935646,0.479919428363866,0.442770816104142,0.16797706023141
"hg38:chr12:120588986-120589487",0.00294512338597526,0.479595345437065,0.442423584396855,0.16797706023141
"hg38:chr22:42316902-42317403",0.00302427428097687,0.477735238286991,0.440430612450347,0.16839926235153
"hg38:chr18:55234575-55235076",0.00308269454400368,0.476389619097992,0.438988877604992,0.169925542198411
"hg38:chr15:70474443-70474944",0.00310978101886122,0.475773330291188,0.43832856816913,0.170205036953118
"hg38:chr15:41661542-41662043",0.00311804378814477,0.475586271561162,0.438128148101245,0.170205036953118
"hg38:chr21:31221988-31222489",0.00340350269321324,0.469377685463303,0.431476091567825,0.174670162081567
"hg38:chr2:219124374-219124875",0.00345759540382356,0.468253239166182,0.430271327678052,0.175314603595779
"hg38:chr17:18186557-18187058",0.00358630240754736,0.465638871156677,0.427470219096439,0.177438489136175
"hg38:chr11:96464656-96465157",0.00380100370837362,0.461456448784917,0.422989052269554,0.180331180687872
"hg38:chr6:127516345-127516846",0.00381604087227927,0.461171396756336,0.422683639381788,0.180331180687872
"hg38:chr17:10614489-10614990",0.00381719179838437,0.4611496200794,0.422660307227929,0.180331180687872
"hg38:chr3:48663867-48664368",0.00382983180025206,0.460910839016729,0.422404470375067,0.180331180687872
"hg38:chr20:41339910-41340411",0.00385356549831916,0.460464360684691,0.421926100733597,0.180331180687872
"hg38:chr1:156338084-156338585",0.0038755355554509,0.460053217611403,0.421485590297932,0.180331180687872
"hg38:chr14:24171734-24172235",0.00389759541028118,0.459642458473134,0.421045491221215,0.180673889930303
"hg38:chr1:12518557-12519058",0.00404130453127698,0.457015710954968,0.418231118880323,0.180673889930303
"hg38:chr17:34892808-34893309",0.00410761327470751,0.455831409090492,0.416962224025528,0.180673889930303
"hg38:chr21:20999527-21000028",0.00412282941226053,0.455562025519973,0.4166735987714,0.180673889930303
"hg38:chr6:43170850-43171351",0.00414566323476088,0.455159422612494,0.416242238513386,0.180673889930303
"hg38:chr5:170497558-170498059",0.00431261834453655,0.452273801105031,0.413150501183962,0.183481155586429
"hg38:chr6:125311007-125311508",0.00454552188959601,0.448408982982892,0.409009624624528,0.187194848400613
"hg38:chr3:10464027-10464528",0.00458293812044468,0.447804486207639,0.408361949508184,0.187237170051279
"hg38:chr4:88759170-88759671",0.00463426253694436,0.446982346615918,0.407481085659913,0.187237170051279
"hg38:chr14:21437044-21437545",0.00467784464581564,0.44629052284645,0.406739845906911,0.187237170051279
"hg38:chr6:146429696-146430197",0.00481949565219384,0.444080649789172,0.404372124774113,0.188834880086637
"hg38:chrX:124406566-124407067",0.005056060824221,0.440514988381578,0.400551773265977,0.188834880086637
"hg38:chr5:58999813-59000314",0.00506460615870357,0.440388971492471,0.400416755170505,0.188834880086637
"hg38:chrX:24693495-24693996",0.00508094893585866,0.440148489891952,0.400159096312805,0.188834880086637
"hg38:chr13:57631413-57631914",0.00510816401228315,0.43974953885261,0.399731648770654,0.188834880086637
"hg38:chr8:80578868-80579369",0.00518132708296953,0.43868627947364,0.398592442293186,0.188837694468337
"hg38:chr3:120587560-120588061",0.00519875434293638,0.438434974425378,0.398323186884334,0.188962880412167
"hg38:chr5:149442456-149442957",0.00523048707764015,0.437979290141091,0.397834953722598,0.188962880412167
"hg38:chr1:114757774-114758275",0.00533414675744715,0.436507594758144,0.396258137240869,0.18991185344791
"hg38:chr9:125745917-125746418",0.00545901235885916,0.434768087658404,0.394394379634004,0.18991185344791
"hg38:chr11:109425525-109426026",0.00554857651814049,0.433541938999429,0.39308064892796,0.190711681126099
"hg38:chr3:184371464-184371965",0.0055663710428205,0.433300418538631,0.392821877005676,0.190874272820354
"hg38:chr14:64914102-64914603",0.00559445452718397,0.432920636596174,0.392414967781615,0.190915221817665
"hg38:chr3:134600785-134601286",0.00578746012665623,0.430355327973745,0.389666422829013,0.193114874961191
"hg38:chr18:55347292-55347793",0.0058196636870423,0.429934698742253,0.389215748652414,0.193223763477437
"hg38:chr8:123395194-123395695",0.00587117545905821,0.429266143489565,0.388499439453105,0.193297720906713
"hg38:chr2:9228092-9228593",0.00600804323406992,0.427514716345444,0.386622910370118,0.194656694759427
"hg38:chr11:78139405-78139906",0.0060750104424999,0.426670623820219,0.385718525521663,0.196120233835699
"hg38:chr10:100858566-100859067",0.00614062503134653,0.425851545234941,0.384840941323151,0.197097368706797
"hg38:chr6:110815215-110815716",0.00616833897199711,0.425507916660757,0.384472767850811,0.197642876684725
"hg38:chr20:34955810-34956311",0.00620470246181985,0.425059112282215,0.383991906016659,0.197982243483282
"hg38:chr10:71284983-71285484",0.00622466048867757,0.424813777562542,0.383729047388437,0.198041062614807
"hg38:chr5:134240604-134241105",0.00631779301041212,0.423678087164535,0.382512236247716,0.199621735467718
"hg38:chr12:6851163-6851664",0.00638998241056484,0.42280795708556,0.381579954020243,0.200443261707553
"hg38:chr20:35438922-35439423",0.00641435684292842,0.422516130462878,0.381267282638798,0.200539906782349
"hg38:chr13:96335349-96335850",0.00644534696701766,0.422146513947714,0.38087126494398,0.200539906782349
"hg38:chr11:134367115-134367616",0.0065576436034368,0.420820241425435,0.379450258670109,0.201122370714507
"hg38:chr12:23921528-23922029",0.0065857376085521,0.420491592593743,0.379098134921868,0.201122370714507
"hg38:chr17:44210251-44210752",0.0066552362364968,0.419683900648895,0.378232750695245,0.20156764764592
"hg38:chr17:28728464-28728965",0.00665600729957209,0.419674981659763,0.37822319463546,0.20156764764592
"hg38:chr22:28034628-28035129",0.00681624992968406,0.417841041314477,0.376258258551226,0.20432954824345
"hg38:chr12:56116325-56116826",0.00687897335183719,0.41713359638096,0.375500281836743,0.20432954824345
"hg38:chr20:46089154-46089655",0.00694511357020119,0.41639379230271,0.374707634610047,0.20432954824345
"hg38:chr2:161624192-161624693",0.00711746184174429,0.41449500886703,0.372673223786103,0.205709339439831
"hg38:chr2:162000380-162000881",0.00723038343923187,0.413272966445841,0.371363892620544,0.207904824239125
"hg38:chr20:49422081-49422582",0.00728410973320305,0.412697481634972,0.370747301751755,0.208356931299035
"hg38:chr20:47336312-47336813",0.00730815938273995,0.412441097116327,0.370472604053208,0.208356931299035
"hg38:chr7:18977830-18978331",0.00731867291389795,0.412329251683533,0.370352769660928,0.208356931299035
"hg38:chr2:181810822-181811323",0.00737380825783344,0.411745036510996,0.36972682483321,0.208356931299035
"hg38:chr2:42028477-42028978",0.00743358008260347,0.411116063114765,0.36905292476582,0.208356931299035
"hg38:chr5:129963337-129963838",0.0075034235559257,0.410386777567952,0.368271547394235,0.208356931299035
"hg38:chr16:24257831-24258332",0.00759766887448099,0.409412202777954,0.367227360119237,0.210054593471473
"hg38:chr18:3448013-3448514",0.00762609018719936,0.409120412294785,0.366914727458698,0.210184222182261
"hg38:chr18:26090629-26091130",0.00766269187413479,0.408746058366439,0.366513633964042,0.210215811594624
"hg38:chr2:104872181-104872682",0.00770531219821409,0.408312145837859,0.36604872768342,0.210534578162366
"hg38:chr5:133992472-133992973",0.00772801340581792,0.408081898027701,0.365802033601108,0.210590346850437
"hg38:chr3:165190568-165191069",0.00783289440508699,0.407025886791917,0.36467059299134,0.21156857918266
"hg38:chr12:4448277-4448778",0.00784148177544253,0.406939981533701,0.364578551643251,0.21156857918266
"hg38:chr4:30717646-30718147",0.00789149524777222,0.406441319786377,0.36404427119969,0.21156857918266
"hg38:chr9:112111417-112111918",0.0078955973176301,0.406400544761146,0.364000583672656,0.21156857918266
"hg38:chr10:91340871-91341372",0.00809491300209111,0.404441680089324,0.361901800095704,0.212334399544226
"hg38:chr12:6617618-6618119",0.00811168713679061,0.40427878919482,0.361727274137307,0.212334399544226
"hg38:chr1:244171493-244171994",0.00818842458355278,0.40353740593008,0.360932934925085,0.212946303836484
"hg38:chr5:132883194-132883695",0.0082275277311415,0.403161994287946,0.360530708165657,0.212946303836484
"hg38:chr2:206814543-206815044",0.00849216259352709,0.400662313490377,0.357852478739689,0.215499778364299
"hg38:chr8:56720739-56721240",0.00850400775586903,0.400552056588862,0.357734346345209,0.215594448535958
"hg38:chr13:98846969-98847470",0.00869570512908752,0.398786460794954,0.355842636566022,0.218251359623757
"hg38:chr7:127948860-127949361",0.00877520504951046,0.398064394705833,0.355068994327678,0.219006039770705
"hg38:chr2:219057938-219058439",0.00905399684999752,0.395577474913828,0.352404437407673,0.221773965553477
"hg38:chr6:83707827-83708328",0.00939131872660129,0.392658127548799,0.349276565230856,0.224725243133435
"hg38:chr4:113762407-113762908",0.00953772521781727,0.391420064831482,0.347950069462302,0.226256983314453
"hg38:chr4:77862598-77863099",0.00961623976142729,0.390763086270024,0.34724616386074,0.22650166154376
"hg38:chr3:115693927-115694428",0.00964342304393658,0.390536742250955,0.347003652411738,0.226616366057815
"hg38:chr10:14330680-14331181",0.00966408358510959,0.390365090838322,0.346819740183917,0.226616366057815
"hg38:chr6:40719687-40720188",0.00972181276191721,0.389887196424666,0.346307710455,0.226665164788704
"hg38:chr15:86157279-86157780",0.0097596014368123,0.389575743097191,0.345974010461276,0.226665164788704
"hg38:chr7:25360416-25360917",0.00977413302237457,0.389456260532066,0.345845993427214,0.226665164788704
"hg38:chr17:55859192-55859693",0.0100470840632054,0.387240939876273,0.343472435581721,0.229638401845487
"hg38:chr2:31234462-31234963",0.0100962218448643,0.386847846146937,0.343051263728862,0.229859912764525
"hg38:chr11:132347333-132347834",0.0102978591382471,0.385252463309338,0.341341924974291,0.231092146507632
"hg38:chr11:132126237-132126738",0.010306601704557,0.385183923814268,0.341268489801002,0.231092146507632
"hg38:chr2:175167704-175168205",0.0103276384443748,0.385019213674634,0.341092014651394,0.231092146507632
"hg38:chr15:75903607-75904108",0.0103462448233631,0.384873781917093,0.340936194911171,0.231092146507632
"hg38:chrX:80809765-80810266",0.0103590931721401,0.384773492536857,0.340828742003775,0.231092146507632
"hg38:chr9:131608766-131609267",0.0105570412877876,0.383242262420146,0.339188138307299,0.232056927291159
"hg38:chr3:48662716-48663217",0.0105936045993325,0.382962236508891,0.33888811054524,0.232056927291159
"hg38:chr18:55405770-55406271",0.0106545671824783,0.382497259394955,0.338389920780309,0.232887889286231
"hg38:chr1:201826121-201826622",0.0106719165955014,0.382365365562987,0.338248605960344,0.232887889286231
"hg38:chr7:23013893-23014394",0.0109073468842175,0.380594264727405,0.33635099792222,0.234653683697793
"hg38:chr16:24174441-24174942",0.0110066167380983,0.379857698785569,0.335561820127395,0.234887389650228
"hg38:chr3:6861419-6861920",0.0113064035599708,0.377668834091064,0.333216607954711,0.237254790069273
"hg38:chr10:104642589-104643090",0.0113377824586798,0.377442734296269,0.332974358174574,0.237378677812973
"hg38:chrX:71162848-71163349",0.011370514641311,0.377207479113883,0.332722299050588,0.23745958333648
"hg38:chr12:81468159-81468660",0.0113964057479927,0.377021821326447,0.332523379992622,0.23745958333648
"hg38:chrX:103791128-103791629",0.0114073291831162,0.376943605618946,0.332439577448871,0.23745958333648
"hg38:chr15:77615525-77616026",0.0114537479643025,0.376611976041989,0.332084260044988,0.237744908404738
"hg38:chr6:82247530-82248031",0.0115196135240941,0.376143470415451,0.33158228973084,0.238553867281104
"hg38:chr6:116570983-116571484",0.0116831401495199,0.374990576768086,0.330347046537235,0.240254915350305
"hg38:chr2:85745010-85745511",0.0118103782642212,0.374103470787458,0.329396575843705,0.241606521046483
"hg38:chr19:42244648-42245149",0.0118298798058681,0.37396826245516,0.329251709773385,0.241606521046483
"hg38:chr14:57189063-57189564",0.0118849280878155,0.37358767462148,0.328843937094443,0.241606521046483
"hg38:chr12:49534938-49535439",0.0119398307100016,0.373209662321501,0.328438923915894,0.241606521046483
"hg38:chr11:120385039-120385540",0.0119670241917805,0.373023007256355,0.328238936346095,0.241965020299026
"hg38:chr2:122167467-122167968",0.012062453061482,0.372370977673526,0.327540333221635,0.242510692554966
"hg38:chr19:40682350-40682851",0.0121235796238963,0.37195574537261,0.327095441470654,0.242510692554966
"hg38:chr3:143848201-143848702",0.0121396823778879,0.371846671482419,0.326978576588306,0.242510692554966
"hg38:chr17:39174861-39175362",0.0122026772611085,0.371421209347689,0.326522724301096,0.243005268988226
"hg38:chr8:21264060-21264561",0.0122511293476037,0.37109530422288,0.3261735402388,0.243005268988226
"hg38:chr6:24004088-24004589",0.012264004562944,0.371008895313324,0.326080959264276,0.243005268988226
"hg38:chr20:13784641-13785142",0.0123062538321347,0.370725919125518,0.325777770491626,0.243005268988226
"hg38:chr6:55705683-55706184",0.0123130623043545,0.370680398929912,0.325728998853477,0.243005268988226
"hg38:chr8:24956344-24956845",0.0124604089212719,0.369700749532488,0.324679374499094,0.243785423143794
"hg38:chr3:71114533-71115034",0.0124860508463849,0.369531327586501,0.324497850985536,0.244107347268286
"hg38:chr1:245154828-245155329",0.0127192508496746,0.368004671385315,0.322862147912838,0.245594313826311
"hg38:chr11:47524484-47524985",0.0127877710900099,0.367560867765216,0.32238664403416,0.245779765985544
"hg38:chr5:88729518-88730019",0.0130444594428013,0.365917035669422,0.320625395360095,0.248096061592549
"hg38:chr10:25175182-25175683",0.013112891851562,0.365483692445138,0.320161099048362,0.248096061592549
"hg38:chr6:20401324-20401825",0.0134134346642335,0.363604219562832,0.318147378103034,0.249566908679286
"hg38:chr2:88627219-88627720",0.0134963951302395,0.363092072451898,0.317598649055605,0.250404641123823
"hg38:chr10:73848968-73849469",0.013647512100644,0.362166384178913,0.316606840191693,0.251235140171979
"hg38:chr1:216750818-216751319",0.0136543920512002,0.362124459343032,0.316561920724677,0.251235140171979
"hg38:chr17:28812310-28812811",0.0136647439403905,0.362061413016715,0.316494371089338,0.251251613669366
"hg38:chr1:87204377-87204878",0.0138906935058371,0.360695876877686,0.315031296654664,0.252339541164293
"hg38:chrX:53686489-53686990",0.0139229115470398,0.360502792276797,0.314824420296569,0.252339541164293
"hg38:chr1:205227625-205228126",0.01431146436483,0.358205230288294,0.312362746737458,0.253836503334235
"hg38:chr2:40512346-40512847",0.0144240711211562,0.357549842575644,0.311660545616761,0.253909580336569
"hg38:chr1:213418457-213418958",0.0146611995259687,0.356184617757451,0.310197804740126,0.25429143793274
"hg38:chr2:70532496-70532997",0.014668864386176,0.356140820555986,0.310150879167127,0.25429143793274
"hg38:chr1:74732892-74733393",0.0147209844488709,0.355843549388118,0.309832374344412,0.254968602230802
"hg38:chr16:53080267-53080768",0.0147794383898007,0.355511275500545,0.309476366607727,0.255270608032694
"hg38:chr10:59904633-59905134",0.0148048012392777,0.35536747090838,0.309322290258979,0.255270608032694
"hg38:chr1:162790354-162790855",0.0148301921386265,0.355223728878391,0.309168280941133,0.255270608032694
"hg38:chr14:74919385-74919886",0.0148344995597305,0.355199365810184,0.309142177653769,0.255270608032694
"hg38:chr6:146027466-146027967",0.0149299935471819,0.354660871722641,0.30856521970283,0.255707773904396
"hg38:chr19:35138902-35139403",0.0149954898930401,0.354293322428187,0.308171416887343,0.255707773904396
"hg38:chr17:77963382-77963883",0.0150426272526281,0.354029691194529,0.307888954851281,0.255707773904396
"hg38:chr5:138466729-138467230",0.0150580437000617,0.353943630777111,0.30779674726119,0.255707773904396
"hg38:chr9:71249633-71250134",0.0151354862688448,0.353512511910422,0.307334834189738,0.255754485470289
"hg38:chr4:140049168-140049669",0.015149637080378,0.353433949436449,0.307250660110481,0.255754485470289
"hg38:chr7:98110563-98111064",0.0152431272300844,0.352916562624706,0.3066963170979,0.256001673436228
"hg38:chr12:55930624-55931125",0.0154244765281964,0.351921036240515,0.305629681686266,0.256578258505056
"hg38:chr8:100431515-100432016",0.0154267714648651,0.351908505655904,0.305616256059897,0.256578258505056
"hg38:chr22:40177601-40178102",0.0155924555951507,0.351008254163369,0.304651700889324,0.257634298947486
"hg38:chr20:51275781-51276282",0.0156173817964997,0.350873562022533,0.304507387881285,0.257722539369876
"hg38:chr6:79737174-79737675",0.0156754017867696,0.350560790559396,0.304172275599353,0.257882198187419
"hg38:chr11:96129968-96130469",0.0157246727943982,0.350295999458867,0.303888570848786,0.258372808580313
"hg38:chr3:105868867-105869368",0.0160817816381664,0.348398846542714,0.301855907010051,0.26003954580014
"hg38:chr11:19651731-19652232",0.0162562653382283,0.347485648167373,0.300877480179328,0.261132233235422
"hg38:chr1:207816596-207817097",0.0162763172186919,0.347381268307749,0.300765644615446,0.261147975966423
"hg38:chr17:29931263-29931764",0.0163405246640623,0.347047814311509,0.300408372476617,0.26136359098832
"hg38:chrX:72277071-72277572",0.0164066543544269,0.346705608450342,0.300041723339652,0.261735529288558
"hg38:chr16:23979281-23979782",0.0165840670741936,0.34579363800095,0.299064612143875,0.263215100414725
"hg38:chr1:180927335-180927836",0.0166111758525837,0.345655062973652,0.298916138900342,0.263330746555667
"hg38:chr8:109647578-109648079",0.0166769839302767,0.345319509971021,0.298556617826094,0.263352411547993
"hg38:chr1:68384339-68384840",0.016775050885491,0.344821676742732,0.298023225081499,0.263352411547993
"hg38:chr1:153670792-153671293",0.0167832400457082,0.344780223485824,0.297978810877668,0.263352411547993
"hg38:chr18:50819853-50820354",0.0168621348756895,0.344381791308224,0.297551919258812,0.263401477420972
"hg38:chr17:32693437-32693938",0.016933286604573,0.3440239010286,0.297168465387786,0.263485462576764
"hg38:chr1:207822097-207822598",0.0171909134976215,0.342739286164041,0.295792092318615,0.264356464499661
"hg38:chr17:32142104-32142605",0.0173313536251899,0.342046294746705,0.295049601514327,0.264858059751103
"hg38:chr12:2268573-2269074",0.0173638517793182,0.341886656512991,0.294878560549633,0.264858059751103
"hg38:chr14:23430617-23431118",0.0173898916672549,0.341758937016724,0.294741718232205,0.264974227667449
"hg38:chr10:12637626-12638127",0.0174229355916683,0.341597112394806,0.294568334708721,0.264974227667449
"hg38:chr1:116632214-116632715",0.0175209933416516,0.34111852220008,0.294055559500085,0.265048292606335
"hg38:chr3:131518657-131519158",0.0175879494944086,0.34079311527642,0.293706909224735,0.265048292606335
"hg38:chr21:25789998-25790499",0.0176061534208184,0.340704837358865,0.293612325741641,0.265048292606335
"hg38:chr11:117546817-117547318",0.0176092208784492,0.34068997016896,0.2935963966096,0.265048292606335
"hg38:chr4:53558012-53558513",0.0176243317169188,0.340616765839958,0.293517963399955,0.265048292606335
"hg38:chr3:124384467-124384968",0.0176918816963668,0.340290211114376,0.293168083336832,0.265491618310251
"hg38:chr15:75023330-75023831",0.0177484825534242,0.340017452183893,0.2928758416256,0.265491618310251
"hg38:chr22:40636672-40637173",0.0177891304917365,0.339822053851028,0.292666486268958,0.265527757323004
"hg38:chr18:44744435-44744936",0.0178277975441207,0.339636551258397,0.29246773349114,0.265661182363969
"hg38:chr4:39976334-39976835",0.0179207360364957,0.339192165425022,0.291991605812524,0.265873506770596
"hg38:chr11:132993767-132994268",0.0181024084630311,0.338329470247782,0.291067289551195,0.266760706650207
"hg38:chr20:43765871-43766372",0.0183815039306588,0.337019251283605,0.289663483518148,0.267241620049935
"hg38:chr1:207838580-207839081",0.0184481915929234,0.336708844057327,0.289330904347136,0.267316532959685
"hg38:chr20:49480491-49480992",0.0184533083858997,0.336685069079503,0.28930543115661,0.267316532959685
"hg38:chr1:154974385-154974886",0.0185804122431153,0.336096388035182,0.288674701466267,0.267496973494124
"hg38:chr1:34295171-34295672",0.0186088666252579,0.335965099914529,0.288534035622709,0.267496973494124
"hg38:chr13:83879477-83879978",0.0187811502041753,0.335174036051162,0.287686467197673,0.268855808068283
"hg38:chr3:72907801-72908302",0.018793242911784,0.33511875716516,0.287627239819815,0.268884044654383
"hg38:chr1:95321514-95322015",0.0190163474231831,0.334104610859988,0.286540654492844,0.270034430891228
"hg38:chrX:64976260-64976761",0.0191470508291742,0.333515466018242,0.285909427876688,0.27073868732322
"hg38:chr9:4228534-4229035",0.0193732982795484,0.332504193127404,0.284825921207933,0.271366793458729
"hg38:chr1:25933960-25934461",0.0194161720187077,0.332313761377039,0.284621887189685,0.271366793458729
"hg38:chr17:28040886-28041387",0.0195235325115001,0.33183856196919,0.28411274496699,0.27175103283656
"hg38:chr13:43787944-43788445",0.0195243664560137,0.331834880015059,0.284108800016134,0.27175103283656
"hg38:chr3:6862088-6862589",0.019527692724627,0.331820195597924,0.284093066712061,0.27175103283656
"hg38:chr5:68949325-68949826",0.0196819343478859,0.331141739097263,0.283366149032782,0.272930947536561
"hg38:chr5:145633348-145633849",0.0197737872385966,0.330739989619005,0.28293570316322,0.272930947536561
"hg38:chr10:59283310-59283811",0.0198141387025554,0.330564032166633,0.282747177321393,0.27319245001982
"hg38:chr1:165144740-165145241",0.0201729006200207,0.329013700077264,0.28108610722564,0.274870991838885
"hg38:chr3:111761289-111761790",0.0202441055829376,0.328708968428384,0.280759609030411,0.274870991838885
"hg38:chr11:134032250-134032751",0.0203247837052974,0.328364864657291,0.280390926418526,0.274870991838885
